title,rank,date,artist,url,region,streams
bad guy,2,2019-05-01,Billie Eilish,https://open.spotify.com/track/2Fxmhks0bxGSBdJ92vM42m,United States,1416174.0
ME! (feat. Brendon Urie of Panic! At The Disco),3,2019-05-01,Taylor Swift,https://open.spotify.com/track/4Sib57MmYGJzSvkW84jTwh,United States,1407982.0
Sunflower - Spider-Man: Into the Spider-Verse,4,2019-05-01,"Post Malone, Swae Lee",https://open.spotify.com/track/3KkXRkHbMCARz0aVfEt68P,United States,1065351.0
MIDDLE CHILD,5,2019-05-01,J. Cole,https://open.spotify.com/track/2JvzF1RMd7lE3KmFlsyZD8,United States,976752.0
Talk (feat. Disclosure),6,2019-05-01,Khalid,https://open.spotify.com/track/6TqXcAFInzjp0bODyvrWEq,United States,967915.0
Old Town Road,7,2019-05-01,Lil Nas X,https://open.spotify.com/track/53CJANUxooaqGOtdsBTh7O,United States,960665.0
Sanguine Paradise,8,2019-05-01,Lil Uzi Vert,https://open.spotify.com/track/3XiNC94b4Tq1xwv70sQJGN,United States,931503.0
Swervin (feat. 6ix9ine),9,2019-05-01,A Boogie Wit da Hoodie,https://open.spotify.com/track/1wJRveJZLSb1rjhnUHQiv6,United States,889191.0
Wow.,10,2019-05-01,Post Malone,https://open.spotify.com/track/6MWtB6iiXyIwun0YzU6DFP,United States,798050.0
Truth Hurts,11,2019-05-01,Lizzo,https://open.spotify.com/track/4HFpIAtiojlAuYNmITpYGn,United States,785561.0
Going Bad (feat. Drake),12,2019-05-01,Meek Mill,https://open.spotify.com/track/2IRZnDFmlqMuOrYOLnZZyc,United States,782114.0
Murder On My Mind,13,2019-05-01,YNW Melly,https://open.spotify.com/track/7eBqSVxrzQZtK2mmgRG6lC,United States,756141.0
7 rings,14,2019-05-01,Ariana Grande,https://open.spotify.com/track/6ocbgoVGwYJhOv1GgI9NsF,United States,751506.0
bury a friend,15,2019-05-01,Billie Eilish,https://open.spotify.com/track/4SSnFejRGlZikf02HLewEF,United States,722539.0
when the party's over,16,2019-05-01,Billie Eilish,https://open.spotify.com/track/43zdsphuZLzwA9k4DJhU0I,United States,705015.0
Pure Water (with Migos),17,2019-05-01,Mustard,https://open.spotify.com/track/63cd4JkwGgYJrbOizbfmsp,United States,690344.0
Sucker,18,2019-05-01,Jonas Brothers,https://open.spotify.com/track/4y3OI86AEP6PQoDE6olYhO,United States,679923.0
wish you were gay,19,2019-05-01,Billie Eilish,https://open.spotify.com/track/3Fj47GNK2kUF0uaEDgXLaD,United States,674532.0
Robbery,20,2019-05-01,Juice WRLD,https://open.spotify.com/track/6Hj9jySrnFppAI0sEMCZpJ,United States,645078.0
Boy With Luv (feat. Halsey),21,2019-05-01,BTS,https://open.spotify.com/track/5KawlOMHjWeUjQtnuRs22c,United States,643783.0
Better,22,2019-05-01,Khalid,https://open.spotify.com/track/6zeeWid2sgw4lap2jV61PZ,United States,606615.0
Mixed Personalities (feat. Kanye West),23,2019-05-01,YNW Melly,https://open.spotify.com/track/6vWEAOUSxohKxhp0K1BsxL,United States,593426.0
Pop Out (feat. Lil Tjay),24,2019-05-01,Polo G,https://open.spotify.com/track/5AjINjwKyRvQJhSe2zpPHi,United States,591470.0
Envy Me,25,2019-05-01,Calboy,https://open.spotify.com/track/05t7JMip6JrLuSrMV5yYjX,United States,590383.0
SOS,26,2019-05-01,"Avicii, Aloe Blacc",https://open.spotify.com/track/6nDKrPlXdpomGBgAlO7UdP,United States,579578.0
Drip Too Hard (Lil Baby & Gunna),27,2019-05-01,Lil Baby,https://open.spotify.com/track/78QR3Wp35dqAhFEc2qAGjE,United States,572975.0
lovely,28,2019-05-01,"Billie Eilish, Khalid",https://open.spotify.com/track/1NJcg626wLln4pGHpiV7mf,United States,561104.0
Suge,29,2019-05-01,DaBaby,https://open.spotify.com/track/2gwkD6igEhQbDQegRCcdoB,United States,555717.0
Faucet Failure,30,2019-05-01,Ski Mask The Slump God,https://open.spotify.com/track/1ThmUihH9dF8EV08ku5AXN,United States,551688.0
a lot,31,2019-05-01,21 Savage,https://open.spotify.com/track/2t8yVaLvJ0RenpXUIAC52d,United States,551419.0
Floating (feat. 21 Savage),32,2019-05-01,ScHoolboy Q,https://open.spotify.com/track/4NN6N5TxBO5k9uqu0W4gfQ,United States,537190.0
Without Me,33,2019-05-01,Halsey,https://open.spotify.com/track/5p7ujcrUXASCNwRaWNHR1C,United States,530901.0
SICKO MODE,34,2019-05-01,Travis Scott,https://open.spotify.com/track/2xLMifQCjDGFmkHkpNLD9h,United States,527164.0
Paradise,35,2019-05-01,Bazzi,https://open.spotify.com/track/7njKgVl3AnLflRad38o7AG,United States,520145.0
"break up with your girlfriend, i'm bored",36,2019-05-01,Ariana Grande,https://open.spotify.com/track/4kV4N9D1iKVxx1KLvtTpjS,United States,518384.0
Lucid Dreams,37,2019-05-01,Juice WRLD,https://open.spotify.com/track/285pBltuF7vW8TeWk8hdRR,United States,502137.0
Happier,38,2019-05-01,"Marshmello, Bastille",https://open.spotify.com/track/2dpaYNEQHiRxtZbfNsse99,United States,498633.0
Eastside (with Halsey & Khalid),39,2019-05-01,benny blanco,https://open.spotify.com/track/7FGq80cy8juXBCD2nrqdWU,United States,494044.0
"thank u, next",40,2019-05-01,Ariana Grande,https://open.spotify.com/track/3e9HZxeyfWwjeyPAMmWSSQ,United States,492251.0
you should see me in a crown,41,2019-05-01,Billie Eilish,https://open.spotify.com/track/3XF5xLJHOQQRbWya6hBp7d,United States,490709.0
Look Back at It,42,2019-05-01,A Boogie Wit da Hoodie,https://open.spotify.com/track/3Ol2xnObFdKV9pmRD2t9x8,United States,484793.0
That's a Rack,43,2019-05-01,Lil Uzi Vert,https://open.spotify.com/track/4pCEIQ6wBVuaJdER5bALtO,United States,484010.0
my strange addiction,44,2019-05-01,Billie Eilish,https://open.spotify.com/track/3Tc57t9l2O8FwQZtQOvPXK,United States,473687.0
Outta My Head (with John Mayer),45,2019-05-01,Khalid,https://open.spotify.com/track/09oZ9eXQ2fo6YDrPzJqAoP,United States,466178.0
Saturday Nights,46,2019-05-01,Khalid,https://open.spotify.com/track/5kfNriitmkNE8mUbZ7gbq8,United States,466054.0
Better Now,47,2019-05-01,Post Malone,https://open.spotify.com/track/7dt6x5M1jzdTEt8oCbisTK,United States,456867.0
Earth,48,2019-05-01,Lil Dicky,https://open.spotify.com/track/2S1LebN6AXXQqJolBxlWgO,United States,448733.0
I,49,2019-05-01,Lil Skies,https://open.spotify.com/track/4ZT9FnbFu1PaBfV3itxiqT,United States,445726.0
all the good girls go to hell,50,2019-05-01,Billie Eilish,https://open.spotify.com/track/6IRdLKIyS4p7XNiP8r6rsx,United States,444947.0
Old Town Road (feat. Billy Ray Cyrus) - Remix,1,2019-06-01,Lil Nas X,https://open.spotify.com/track/6u7jPi22kF8CTQ3rb9DHE7,United States,1430887.0
bad guy,2,2019-06-01,Billie Eilish,https://open.spotify.com/track/2Fxmhks0bxGSBdJ92vM42m,United States,1357230.0
The London (feat. J. Cole & Travis Scott),3,2019-06-01,Young Thug,https://open.spotify.com/track/7DcvwMAiqKJQD1rrdfxSDx,United States,1297549.0
EARFQUAKE,4,2019-06-01,"Tyler, The Creator",https://open.spotify.com/track/5hVghJ4KaYES3BFUATCYn0,United States,1206971.0
Suge,5,2019-06-01,DaBaby,https://open.spotify.com/track/2gwkD6igEhQbDQegRCcdoB,United States,1140728.0
Truth Hurts,6,2019-06-01,Lizzo,https://open.spotify.com/track/5qmq61DAAOUaW8AUo8xKhh,United States,1133123.0
I Don't Care (with Justin Bieber),7,2019-06-01,Ed Sheeran,https://open.spotify.com/track/3HVWdVOQ0ZA45FuZGSfvns,United States,1121743.0
Sunflower - Spider-Man: Into the Spider-Verse,8,2019-06-01,"Post Malone, Swae Lee",https://open.spotify.com/track/3KkXRkHbMCARz0aVfEt68P,United States,1059814.0
Pop Out (feat. Lil Tjay),9,2019-06-01,Polo G,https://open.spotify.com/track/5AjINjwKyRvQJhSe2zpPHi,United States,970434.0
Press,10,2019-06-01,Cardi B,https://open.spotify.com/track/6dPyzkyZwoj9LqjQXOFdVv,United States,882904.0
Never Really Over,11,2019-06-01,Katy Perry,https://open.spotify.com/track/5PYQUBXc7NYeI1obMKSJK0,United States,865984.0
Old Town Road,12,2019-06-01,Lil Nas X,https://open.spotify.com/track/53CJANUxooaqGOtdsBTh7O,United States,858681.0
If I Can't Have You,13,2019-06-01,Shawn Mendes,https://open.spotify.com/track/6LsAAHotRLMOHfCsSfYCsz,United States,857281.0
Mother's Daughter,14,2019-06-01,Miley Cyrus,https://open.spotify.com/track/2WyRfGeHo97VC5mP1BBSzr,United States,811114.0
Talk (feat. Disclosure),15,2019-06-01,Khalid,https://open.spotify.com/track/6TqXcAFInzjp0bODyvrWEq,United States,802479.0
MIDDLE CHILD,16,2019-06-01,J. Cole,https://open.spotify.com/track/2JvzF1RMd7lE3KmFlsyZD8,United States,785408.0
"Go Loko (feat. Tyga, Jon Z)",17,2019-06-01,YG,https://open.spotify.com/track/1kK6DwzyXJSp58u5HYWwuD,United States,732625.0
Wow.,18,2019-06-01,Post Malone,https://open.spotify.com/track/6MWtB6iiXyIwun0YzU6DFP,United States,723057.0
Sanguine Paradise,19,2019-06-01,Lil Uzi Vert,https://open.spotify.com/track/3XiNC94b4Tq1xwv70sQJGN,United States,673795.0
Swervin (feat. 6ix9ine),20,2019-06-01,A Boogie Wit da Hoodie,https://open.spotify.com/track/1wJRveJZLSb1rjhnUHQiv6,United States,658738.0
Cross Me (feat. Chance the Rapper & PnB Rock),21,2019-06-01,Ed Sheeran,https://open.spotify.com/track/543bCW2ruMPmxUBWirQ3MR,United States,649730.0
Sucker,22,2019-06-01,Jonas Brothers,https://open.spotify.com/track/4y3OI86AEP6PQoDE6olYhO,United States,642816.0
7 rings,23,2019-06-01,Ariana Grande,https://open.spotify.com/track/6ocbgoVGwYJhOv1GgI9NsF,United States,614764.0
Isis,24,2019-06-01,"Joyner Lucas, Logic",https://open.spotify.com/track/36TO60sxDduIsO3xH8IcUh,United States,608714.0
Pure Water (with Migos),25,2019-06-01,Mustard,https://open.spotify.com/track/63cd4JkwGgYJrbOizbfmsp,United States,601544.0
Going Bad (feat. Drake),26,2019-06-01,Meek Mill,https://open.spotify.com/track/2IRZnDFmlqMuOrYOLnZZyc,United States,595455.0
Envy Me,27,2019-06-01,Calboy,https://open.spotify.com/track/7rvyVWja33WG9R97oeJAjx,United States,587894.0
Murder On My Mind,28,2019-06-01,YNW Melly,https://open.spotify.com/track/7eBqSVxrzQZtK2mmgRG6lC,United States,579415.0
Paradise,29,2019-06-01,Bazzi,https://open.spotify.com/track/7njKgVl3AnLflRad38o7AG,United States,567763.0
Easier,30,2019-06-01,5 Seconds of Summer,https://open.spotify.com/track/4tNXntkAzQ5A2dfYRYGIIQ,United States,561731.0
Robbery,31,2019-06-01,Juice WRLD,https://open.spotify.com/track/6Hj9jySrnFppAI0sEMCZpJ,United States,557786.0
when the party's over,32,2019-06-01,Billie Eilish,https://open.spotify.com/track/43zdsphuZLzwA9k4DJhU0I,United States,545403.0
Under Enemy Arms,33,2019-06-01,Trippie Redd,https://open.spotify.com/track/1NF9EkR5OpMaoVWbsllcm9,United States,544012.0
Find U Again (feat. Camila Cabello),34,2019-06-01,Mark Ronson,https://open.spotify.com/track/1HpzOCZbNWzxvvXfSGtSrX,United States,541013.0
Homicide (feat. Eminem),35,2019-06-01,Logic,https://open.spotify.com/track/2MuMD298IpYqKF367wegUd,United States,537809.0
Summer Days (feat. Macklemore & Patrick Stump of Fall Out Boy),36,2019-06-01,Martin Garrix,https://open.spotify.com/track/7Feaw9WAEREY0DUOSXJLOM,United States,522279.0
bury a friend,37,2019-06-01,Billie Eilish,https://open.spotify.com/track/4SSnFejRGlZikf02HLewEF,United States,516597.0
Drip Too Hard (Lil Baby & Gunna),38,2019-06-01,Lil Baby,https://open.spotify.com/track/78QR3Wp35dqAhFEc2qAGjE,United States,513480.0
Someone You Loved,39,2019-06-01,Lewis Capaldi,https://open.spotify.com/track/7qEHsqek33rTcFNT9PFqLf,United States,500815.0
SICKO MODE,40,2019-06-01,Travis Scott,https://open.spotify.com/track/2xLMifQCjDGFmkHkpNLD9h,United States,494999.0
Nightmare,41,2019-06-01,Halsey,https://open.spotify.com/track/340UVheS8z3ncW9TTUhAbc,United States,491621.0
ME! (feat. Brendon Urie of Panic! At The Disco),42,2019-06-01,Taylor Swift,https://open.spotify.com/track/4MsUsFfWseB9M2plGJyuIw,United States,487180.0
Better,43,2019-06-01,Khalid,https://open.spotify.com/track/6zeeWid2sgw4lap2jV61PZ,United States,482727.0
Shotta Flow,44,2019-06-01,NLE Choppa,https://open.spotify.com/track/4dAMdQ6g4kGmnc1MDHsg77,United States,471597.0
Eastside (with Halsey & Khalid),45,2019-06-01,benny blanco,https://open.spotify.com/track/7FGq80cy8juXBCD2nrqdWU,United States,471469.0
Lucid Dreams,46,2019-06-01,Juice WRLD,https://open.spotify.com/track/285pBltuF7vW8TeWk8hdRR,United States,471130.0
Happier,47,2019-06-01,"Marshmello, Bastille",https://open.spotify.com/track/2dpaYNEQHiRxtZbfNsse99,United States,466517.0
Mixed Personalities (feat. Kanye West),48,2019-06-01,YNW Melly,https://open.spotify.com/track/6vWEAOUSxohKxhp0K1BsxL,United States,459647.0
lovely (with Khalid),49,2019-06-01,Billie Eilish,https://open.spotify.com/track/0u2P5u6lvoDfwTYjAADbn4,United States,452775.0
Call You Mine (feat. Bebe Rexha),50,2019-06-01,The Chainsmokers,https://open.spotify.com/track/05CwHjIk71RXVU40boRMnR,United States,451450.0
Señorita,1,2019-07-01,"Shawn Mendes, Camila Cabello",https://open.spotify.com/track/0TK2YIli7K1leLovkQiNik,United States,1801742.0
Panini,2,2019-07-01,Lil Nas X,https://open.spotify.com/track/6fTt0CH2t0mdeB2N9XFG5r,United States,1620646.0
Money In The Grave (Drake ft. Rick Ross),3,2019-07-01,Drake,https://open.spotify.com/track/5ry2OE6R2zPQFDO85XkgRb,United States,1537161.0
Truth Hurts,4,2019-07-01,Lizzo,https://open.spotify.com/track/5qmq61DAAOUaW8AUo8xKhh,United States,1214445.0
Beautiful People (feat. Khalid),5,2019-07-01,Ed Sheeran,https://open.spotify.com/track/4evmHXcjt3bTUHD1cvny97,United States,1206852.0
bad guy,6,2019-07-01,Billie Eilish,https://open.spotify.com/track/2Fxmhks0bxGSBdJ92vM42m,United States,1160279.0
Old Town Road (feat. Billy Ray Cyrus) - Remix,7,2019-07-01,Lil Nas X,https://open.spotify.com/track/6u7jPi22kF8CTQ3rb9DHE7,United States,1100234.0
Ransom,8,2019-07-01,Lil Tecca,https://open.spotify.com/track/1kBbgxAUc4HQv7cgIayIDH,United States,1099739.0
Rodeo,9,2019-07-01,"Lil Nas X, Cardi B",https://open.spotify.com/track/4ak7xjvBeBOcJGWFDX9w5n,United States,1059249.0
Sunflower - Spider-Man: Into the Spider-Verse,10,2019-07-01,"Post Malone, Swae Lee",https://open.spotify.com/track/3KkXRkHbMCARz0aVfEt68P,United States,1002561.0
You Need To Calm Down,11,2019-07-01,Taylor Swift,https://open.spotify.com/track/29fRTIKsJhLUJoldM89GZS,United States,973739.0
I Don't Care (with Justin Bieber),12,2019-07-01,Ed Sheeran,https://open.spotify.com/track/3HVWdVOQ0ZA45FuZGSfvns,United States,930013.0
Suge,13,2019-07-01,DaBaby,https://open.spotify.com/track/2gwkD6igEhQbDQegRCcdoB,United States,918061.0
The London (feat. J. Cole & Travis Scott),14,2019-07-01,Young Thug,https://open.spotify.com/track/7DcvwMAiqKJQD1rrdfxSDx,United States,909145.0
No Guidance (feat. Drake),15,2019-07-01,Chris Brown,https://open.spotify.com/track/6XHVuErjQ4XNm6nDPVCxVX,United States,796233.0
Pop Out (feat. Lil Tjay),16,2019-07-01,Polo G,https://open.spotify.com/track/6uFn47ACjqYkc0jADwEdj1,United States,793209.0
It's You,17,2019-07-01,Ali Gatie,https://open.spotify.com/track/6moU77g9RQyMzHNuKEaQKq,United States,783495.0
EARFQUAKE,18,2019-07-01,"Tyler, The Creator",https://open.spotify.com/track/5hVghJ4KaYES3BFUATCYn0,United States,744243.0
One Thing Right,19,2019-07-01,"Marshmello, Kane Brown",https://open.spotify.com/track/4hPpVbbakQNv8YTHYaOJP4,United States,724713.0
Talk (feat. Disclosure),20,2019-07-01,Khalid,https://open.spotify.com/track/6TqXcAFInzjp0bODyvrWEq,United States,713781.0
"Go Loko (feat. Tyga, Jon Z)",21,2019-07-01,YG,https://open.spotify.com/track/1kK6DwzyXJSp58u5HYWwuD,United States,675272.0
Call You Mine (feat. Bebe Rexha),22,2019-07-01,The Chainsmokers,https://open.spotify.com/track/05CwHjIk71RXVU40boRMnR,United States,663028.0
Lalala,23,2019-07-01,"Y2K, bbno$",https://open.spotify.com/track/07rmSXN6vNoquX1AsWd9pP,United States,662117.0
Never Really Over,24,2019-07-01,Katy Perry,https://open.spotify.com/track/5PYQUBXc7NYeI1obMKSJK0,United States,656584.0
If I Can't Have You,25,2019-07-01,Shawn Mendes,https://open.spotify.com/track/6LsAAHotRLMOHfCsSfYCsz,United States,627519.0
Wow.,26,2019-07-01,Post Malone,https://open.spotify.com/track/6MWtB6iiXyIwun0YzU6DFP,United States,600142.0
On A Roll,27,2019-07-01,Ashley O,https://open.spotify.com/track/56JyMaElW79S7TDWh1Zw1m,United States,589459.0
MIDDLE CHILD,28,2019-07-01,J. Cole,https://open.spotify.com/track/2JvzF1RMd7lE3KmFlsyZD8,United States,576941.0
Swervin (feat. 6ix9ine),29,2019-07-01,A Boogie Wit da Hoodie,https://open.spotify.com/track/1wJRveJZLSb1rjhnUHQiv6,United States,574192.0
Higher Love,30,2019-07-01,"Kygo, Whitney Houston",https://open.spotify.com/track/6oJ6le65B3SEqPwMRNXWjY,United States,572091.0
QUE PRETENDES,31,2019-07-01,"J Balvin, Bad Bunny",https://open.spotify.com/track/25ZAibhr3bdlMCLmubZDVt,United States,564658.0
Only Human,32,2019-07-01,Jonas Brothers,https://open.spotify.com/track/0DiDStADDVh3SvAsoJAFMk,United States,551410.0
Old Town Road,33,2019-07-01,Lil Nas X,https://open.spotify.com/track/53CJANUxooaqGOtdsBTh7O,United States,551337.0
Don't Check On Me (feat. Justin Bieber & Ink),34,2019-07-01,Chris Brown,https://open.spotify.com/track/7ILEWkpfdK6AjH2D7jppWk,United States,547345.0
Sucker,35,2019-07-01,Jonas Brothers,https://open.spotify.com/track/22vgEDb5hykfaTwLuskFGD,United States,544430.0
Sanguine Paradise,36,2019-07-01,Lil Uzi Vert,https://open.spotify.com/track/3XiNC94b4Tq1xwv70sQJGN,United States,533192.0
Cross Me (feat. Chance the Rapper & PnB Rock),37,2019-07-01,Ed Sheeran,https://open.spotify.com/track/543bCW2ruMPmxUBWirQ3MR,United States,502296.0
when the party's over,38,2019-07-01,Billie Eilish,https://open.spotify.com/track/43zdsphuZLzwA9k4DJhU0I,United States,497880.0
Pure Water (with Migos),39,2019-07-01,Mustard,https://open.spotify.com/track/3j84U36KvLeXNDPv4t5pI8,United States,491846.0
Summer Days (feat. Macklemore & Patrick Stump of Fall Out Boy),40,2019-07-01,Martin Garrix,https://open.spotify.com/track/7Feaw9WAEREY0DUOSXJLOM,United States,489192.0
7 rings,41,2019-07-01,Ariana Grande,https://open.spotify.com/track/6ocbgoVGwYJhOv1GgI9NsF,United States,487802.0
Going Bad (feat. Drake),42,2019-07-01,Meek Mill,https://open.spotify.com/track/2IRZnDFmlqMuOrYOLnZZyc,United States,480135.0
Better,43,2019-07-01,Khalid,https://open.spotify.com/track/6zeeWid2sgw4lap2jV61PZ,United States,461388.0
Drip Too Hard (Lil Baby & Gunna),44,2019-07-01,Lil Baby,https://open.spotify.com/track/78QR3Wp35dqAhFEc2qAGjE,United States,457988.0
Murder On My Mind,45,2019-07-01,YNW Melly,https://open.spotify.com/track/7eBqSVxrzQZtK2mmgRG6lC,United States,453734.0
Shotta Flow,46,2019-07-01,NLE Choppa,https://open.spotify.com/track/4dAMdQ6g4kGmnc1MDHsg77,United States,448644.0
The Git Up,47,2019-07-01,Blanco Brown,https://open.spotify.com/track/5dW1VZPcFqB4n0P08rGDgm,United States,445007.0
LA CANCIÓN,48,2019-07-01,"J Balvin, Bad Bunny",https://open.spotify.com/track/0fea68AdmYNygeTGI4RC18,United States,439574.0
"Baguettes in the Face (feat. NAV, Playboi Carti & A Boogie Wit da Hoodie)",49,2019-07-01,Mustard,https://open.spotify.com/track/2zjGJ0dChMR0KxBZS15aqo,United States,437025.0
Callaita,50,2019-07-01,"Bad Bunny, Tainy",https://open.spotify.com/track/2TH65lNHgvLxCKXM3apjxI,United States,436703.0
Ransom,1,2019-08-01,Lil Tecca,https://open.spotify.com/track/1kBbgxAUc4HQv7cgIayIDH,United States,1594092.0
Señorita,2,2019-08-01,"Shawn Mendes, Camila Cabello",https://open.spotify.com/track/6v3KW9xbzN5yKLt9YKDYA2,United States,1367868.0
Truth Hurts,3,2019-08-01,Lizzo,https://open.spotify.com/track/5qmq61DAAOUaW8AUo8xKhh,United States,1284879.0
Goodbyes (Feat. Young Thug),4,2019-08-01,Post Malone,https://open.spotify.com/track/6vBdBCoOhKHiYDDOcorfNo,United States,1247357.0
Money In The Grave (Drake ft. Rick Ross),5,2019-08-01,Drake,https://open.spotify.com/track/5ry2OE6R2zPQFDO85XkgRb,United States,1204223.0
Panini,6,2019-08-01,Lil Nas X,https://open.spotify.com/track/6fTt0CH2t0mdeB2N9XFG5r,United States,1072412.0
No Guidance (feat. Drake),7,2019-08-01,Chris Brown,https://open.spotify.com/track/6XHVuErjQ4XNm6nDPVCxVX,United States,1028044.0
Sunflower - Spider-Man: Into the Spider-Verse,8,2019-08-01,"Post Malone, Swae Lee",https://open.spotify.com/track/3KkXRkHbMCARz0aVfEt68P,United States,898324.0
Beautiful People (feat. Khalid),9,2019-08-01,Ed Sheeran,https://open.spotify.com/track/70eFcWOvlMObDhURTqT4Fv,United States,880433.0
Suge,10,2019-08-01,DaBaby,https://open.spotify.com/track/2gwkD6igEhQbDQegRCcdoB,United States,840745.0
Lalala,11,2019-08-01,"Y2K, bbno$",https://open.spotify.com/track/51Fjme0JiitpyXKuyQiCDo,United States,802118.0
The London (feat. J. Cole & Travis Scott),12,2019-08-01,Young Thug,https://open.spotify.com/track/7DcvwMAiqKJQD1rrdfxSDx,United States,749761.0
How Do You Sleep?,13,2019-08-01,Sam Smith,https://open.spotify.com/track/6b2RcmUt1g9N9mQ3CbjX2Y,United States,745120.0
bad guy,14,2019-08-01,Billie Eilish,https://open.spotify.com/track/2Fxmhks0bxGSBdJ92vM42m,United States,730845.0
Hot Shower,15,2019-08-01,"Chance the Rapper, MadeinTYO, DaBaby",https://open.spotify.com/track/00ko9WaS4jOX1kEk3gvHjf,United States,698780.0
